VideoId	Title	PublishedAt	ThumbnailURL	GameName
F1DiMWRTe0I	【ZATUDAN】7GATUDATTE【メリッサ・キンレンカ/にじさんじ】	2020-07-06T07:34:27Z	https://i.ytimg.com/vi/F1DiMWRTe0I/default.jpg	
V-RImjetytU	【APEX】おむすびころりん【メリッサ・キンレンカ/イブラヒム/にじさんじ】	2020-07-03T12:15:00Z	https://i.ytimg.com/vi/V-RImjetytU/default.jpg	Apex Legends
wcLRKx448a0	【世界のアソビ大全51】さかなつるざつだん【メリッサ・キンレンカ/にじさんじ】	2020-06-30T00:53:00Z	https://i.ytimg.com/vi/wcLRKx448a0/default.jpg	世界のアソビ大全51
B--2-sPI630	【世界のアソビ大全51】何で遊ぶ？？【メリッサ・キンレンカ/山神カルタ】	2020-06-25T13:01:02Z	https://i.ytimg.com/vi/B--2-sPI630/default.jpg	世界のアソビ大全51
Suju0A9Z0tU	【ハンターズアリーナ：レジェンド】初めてのハンターズアリーナ：レジェンドーー！！後編【メリッサ・キンレンカ/にじさんじ】	2020-06-24T08:23:53Z	https://i.ytimg.com/vi/Suju0A9Z0tU/default.jpg	ハンターズアリーナ：レジェンド
eJrFoMB7LAA	【雑談】最近あったこときかせてきいて【メリッサ・キンレンカ/にじさんじ】	2020-06-21T16:48:32Z	https://i.ytimg.com/vi/eJrFoMB7LAA/default.jpg	
1fFQnZEwhg8	【スプラトゥーン2】Iチームスプラ大会やで全員シューゴー【メリッサ・キンレンカ/にじさんじ】	2020-06-20T09:15:27Z	https://i.ytimg.com/vi/1fFQnZEwhg8/default.jpg	スプラトゥーン2
ajKnOWIb5sk	【スプラトゥーン2】タイカイレンシュウーー【メリッサ・キンレンカ/にじさんじ】	2020-06-19T13:42:00Z	https://i.ytimg.com/vi/ajKnOWIb5sk/default.jpg	スプラトゥーン2
xBPV6jLeHvE	【スプラトゥーン2】こじんれんしゅ【メリッサ・キンレンカ/にじさんじ】	2020-06-19T13:34:31Z	https://i.ytimg.com/vi/xBPV6jLeHvE/default.jpg	スプラトゥーン2
KN7Cr5cyt_0	【雑談】今日も一日お疲れサマンサタバサはバター【メリッサ・キンレンカ/にじさんじ】	2020-06-18T13:48:32Z	https://i.ytimg.com/vi/KN7Cr5cyt_0/default.jpg	
8eQxRL5Lqgw	シニカルナイトプラン/ メリッサ・キンレンカ Cover	2020-06-17T06:03:21Z	https://i.ytimg.com/vi/8eQxRL5Lqgw/default.jpg	
JJYuSCB8Ix4	【雑談】たとえばなし【メリッサ・キンレンカ/にじさんじ】	2020-06-15T16:54:00Z	https://i.ytimg.com/vi/JJYuSCB8Ix4/default.jpg	
imaxbPSKSto	【APEX】ロボ子ちゃんと深夜学びの戦場ー！【メリッサ・キンレンカ/】	2020-06-11T04:33:10Z	https://i.ytimg.com/vi/imaxbPSKSto/default.jpg	Apex Legends
Y93k9iZS968	【APEX】これはえぺかもよ【メリッサ・キンレンカ/にじさんじ】	2020-06-04T15:59:47Z	https://i.ytimg.com/vi/Y93k9iZS968/default.jpg	Apex Legends
7kxxL2QHYmY	【雑談】おきたわね【メリッサ・キンレンカ/にじさんじ】	2020-06-09T20:59:07Z	https://i.ytimg.com/vi/7kxxL2QHYmY/default.jpg	
6bCKPJctrgw	【雑談】段ボール上の配信【メリッサ・キンレンカ/にじさんじ】	2020-06-08T18:47:33Z	https://i.ytimg.com/vi/6bCKPJctrgw/default.jpg	
TFOx5pLN_SE	【APEX】初心者によるしょしんしゃえぺ【メリッサ・キンレンカ/にじさんじ】	2020-06-03T11:43:07Z	https://i.ytimg.com/vi/TFOx5pLN_SE/default.jpg	Apex Legends
VD63sdZGgqI	【雑談】あめってあめなあめ？？【メリッサ・キンレンカ/にじさんじ】	2020-06-01T19:27:02Z	https://i.ytimg.com/vi/VD63sdZGgqI/default.jpg	
SJ1V6evgNV4	【APEX】めりかるちゃーしょっく【メリッサ・キンレンカ/山神カルタ】	2020-06-01T15:17:46Z	https://i.ytimg.com/vi/SJ1V6evgNV4/default.jpg	Apex Legends
_gdg6adkdLk	【The Forest】わかるはわからない【メリッサ・キンレンカ/にじさんじ】	2020-05-27T09:34:41Z	https://i.ytimg.com/vi/_gdg6adkdLk/default.jpg	The Forest
Q-RYCal6qig	【雑談】お昼ごはんなにたべた？【メリッサ・キンレンカ/にじさんじ】	2020-05-26T04:32:21Z	https://i.ytimg.com/vi/Q-RYCal6qig/default.jpg	
wUUZWRDVA6o	【ロードモバイル】フレンと戦う【メリッサ・キンレンカ/にじさんじ】	2020-05-22T09:41:41Z	https://i.ytimg.com/vi/wUUZWRDVA6o/default.jpg	ロードモバイル
BstdwaDQXpU	【マイクラTUSB】第二話　天空の城ラピュタ【ましろ/夢月ロア/メリッサ・キンレンカ】	2020-05-20T11:10:14Z	https://i.ytimg.com/vi/BstdwaDQXpU/default.jpg	Minecraft
wWxeIhBVK5U	【雑談】いろいろ１０万人ありがとう記念お話【メリッサ・キンレンカ/にじさんじ】	2020-05-18T12:18:48Z	https://i.ytimg.com/vi/wWxeIhBVK5U/default.jpg	
y5oMGon8O5A	ボッカデラベリタ/ メリッサ・キンレンカ Cover	2020-05-17T19:29:53Z	https://i.ytimg.com/vi/y5oMGon8O5A/default.jpg	
8BJgtsdxJyk	【マイクラTUSB】第一話　なぞのしま【ましろ/夢月ロア/メリッサ・キンレンカ】	2020-05-15T11:53:39Z	https://i.ytimg.com/vi/8BJgtsdxJyk/default.jpg	Minecraft
aP1Npyn3B1s	【Assemble With Care】修理します【メリッサ・キンレンカ/にじさんじ】	2020-05-14T20:50:09Z	https://i.ytimg.com/vi/aP1Npyn3B1s/default.jpg	Assemble with Care
P4XztfXvv0o	テニスの王子様～学園祭の王子様～【メリッサ・キンレンカ/シスター・クレア】	2020-05-13T11:24:58Z	https://i.ytimg.com/vi/P4XztfXvv0o/default.jpg	テニスの王子様 ～学園祭の王子様～
BvBn_nw0PNk	プレゼントあけるだけだけの配信【メリッサ・キンレンカ/にじさんじ】	2020-05-11T07:01:38Z	https://i.ytimg.com/vi/BvBn_nw0PNk/default.jpg	
2826IU6Dw-k	誕生日をただ迎えるだけの配信【メリッサ・キンレンカ/にじさんじ】	2020-05-10T13:46:33Z	https://i.ytimg.com/vi/2826IU6Dw-k/default.jpg	
4bBjGlZu5DI	【ロードモバイル】初視聴者参加型企画ギルドメンバー募集！【メリッサ・キンレンカ/にじさんじ】	2020-05-08T10:30:03Z	https://i.ytimg.com/vi/4bBjGlZu5DI/default.jpg	ロードモバイル
W1Q8TI2uA1c	【ざつだん】ただなにかをはなす【メリッサ・キンレンカ/にじさんじ】	2020-05-05T08:13:05Z	https://i.ytimg.com/vi/W1Q8TI2uA1c/default.jpg	
6Zp-CWB-WMw	【Dブロック】てとりすたいかい【メリッサ・キンレンカ/にじさんじ】	2020-05-04T07:51:12Z	https://i.ytimg.com/vi/6Zp-CWB-WMw/default.jpg	TETRIS 99
cuvBOFvY_-g	【スプラトゥーン2】これは共闘になってほしい【メリッサ・キンレンカ/長尾景/不破湊/夢月ロア】	2020-05-03T09:49:50Z	https://i.ytimg.com/vi/cuvBOFvY_-g/default.jpg	
dlVWaAQZPag	【オリジナルMV】胎生/ メリッサ・キンレンカ	2020-05-02T09:07:25Z	https://i.ytimg.com/vi/dlVWaAQZPag/default.jpg	
rsSO1HhvS2w	【同時視聴】時間的に序しか見ないエヴァ同時視聴枠	2020-05-01T13:27:06Z	https://i.ytimg.com/vi/rsSO1HhvS2w/default.jpg	
P5G5he5h1mA	怨霊って退魔の対象になる？【メリッサ・キンレンカ/長尾景】	2020-04-30T08:21:17Z	https://i.ytimg.com/vi/P5G5he5h1mA/default.jpg	Onryo | 怨霊
6DMVk5FF8H4	【記念】９万人ありがとう！雑談しつつアカペラる【メリッサ・キンレンカ/にじさんじ】	2020-04-29T09:53:05Z	https://i.ytimg.com/vi/6DMVk5FF8H4/default.jpg	
FmgQpu3bGxE	【ぼくのなつやすみ2#5】昼のチャーハンノスタルジック【メリッサ・キンレンカ/にじさんじ】	2020-04-28T07:15:28Z	https://i.ytimg.com/vi/FmgQpu3bGxE/default.jpg	ぼくのなつやすみ2 海の冒険篇
hFAnD7VG4M4	突発めりかる雑談【メリッサ・キンレンカ/にじさんじ】	2020-04-27T15:29:19Z	https://i.ytimg.com/vi/hFAnD7VG4M4/default.jpg	
CNttbFLH15I	【Refunct】死のない世界で【メリッサ・キンレンカ/にじさんじ】	2020-04-27T12:59:25Z	https://i.ytimg.com/vi/CNttbFLH15I/default.jpg	Refunct
XzskEXXbGU4	【ぼくのなつやすみ2#4】夏休みの昼飯ってマックかそうめん【メリッサ・キンレンカ/にじさんじ】	2020-04-27T02:16:57Z	https://i.ytimg.com/vi/XzskEXXbGU4/default.jpg	ぼくのなつやすみ2 海の冒険篇
El1gBGRV4WI	【ぼくのなつやすみ2#3】そうめん食べたくなるね【メリッサ・キンレンカ/にじさんじ】	2020-04-25T02:20:06Z	https://i.ytimg.com/vi/El1gBGRV4WI/default.jpg	ぼくのなつやすみ2 海の冒険篇
aaq0vkM22Jc	機密会議【メリッサ・キンレンカ/長尾景】	2020-04-24T06:10:01Z	https://i.ytimg.com/vi/aaq0vkM22Jc/default.jpg	
zfTgBi7FkS0	【surgeon simulator】泣く子も黙る俺のオペ【メリッサ・キンレンカ/にじさんじ】	2020-04-22T13:12:29Z	https://i.ytimg.com/vi/zfTgBi7FkS0/default.jpg	Surgeon Simulator
KYG20KqQI2I	【ぼくのなつやすみ2＃2後半】虫取り標本やすこの部屋は秘密基地【メリッサ・キンレンカ/にじさんじ】	2020-04-21T07:50:51Z	https://i.ytimg.com/vi/KYG20KqQI2I/default.jpg	ぼくのなつやすみ2 海の冒険篇
1Gku85YWL6k	【ぼくのなつやすみ2＃2】虫取り標本やすこの部屋は秘密基地【メリッサ・キンレンカ/にじさんじ】	2020-04-21T05:06:09Z	https://i.ytimg.com/vi/1Gku85YWL6k/default.jpg	ぼくのなつやすみ2 海の冒険篇
avdDGKs8diY	【ぼくのなつやすみ2】きみと夏の終わりまで【メリッサ・キンレンカ/にじさんじ】	2020-04-20T07:19:54Z	https://i.ytimg.com/vi/avdDGKs8diY/default.jpg	ぼくのなつやすみ2 海の冒険篇
_4xMyY4x8dY	【GTA5】いいひ旅立ち【メリッサ・キンレンカ/にじさんじ】	2020-04-18T11:37:08Z	https://i.ytimg.com/vi/_4xMyY4x8dY/default.jpg	グランド・セフト・オートV (GTA5)
BtY_-GBjvtE	【星のカービィ64 #2】ONAKASUITA?【メリッサ・キンレンカ/にじさんじ】	2020-04-18T03:45:37Z	https://i.ytimg.com/vi/BtY_-GBjvtE/default.jpg	星のカービィ64
xUFpBc3YWZo	【DbD】DbD幼稚園入学の儀【メリッサ・キンレンカ/にじさんじ】	2020-04-16T11:46:53Z	https://i.ytimg.com/vi/xUFpBc3YWZo/default.jpg	Dead by Daylight (DbD)
k5-dwB0C1Kc	【雑談】おひるだ！！【メリッサ・キンレンカ/にじさんじ】	2020-04-15T01:17:35Z	https://i.ytimg.com/vi/k5-dwB0C1Kc/default.jpg	
AmtqFQRzCgI	【ARK】エンディング【メリッサ・キンレンカ/にじさんじ】	2020-04-14T11:46:56Z	https://i.ytimg.com/vi/AmtqFQRzCgI/default.jpg	ARK: Survival Evolved
aXHGyYBDj9g	【星のカービィ64】ONAKASUITA【メリッサ・キンレンカ/にじさんじ】	2020-04-14T06:43:07Z	https://i.ytimg.com/vi/aXHGyYBDj9g/default.jpg	星のカービィ64
YGgvEKl_fQ4	【#にじさんじ歌リレー】一緒に繋ぐ【メリッサ・キンレンカ/にじさんじ】	2020-04-10T22:43:02Z	https://i.ytimg.com/vi/YGgvEKl_fQ4/default.jpg	
OnGE53AmPJE	【夜勤事件】やきんってねむ【メリッサ・キンレンカ/にじさんじ】	2020-04-10T15:59:52Z	https://i.ytimg.com/vi/OnGE53AmPJE/default.jpg	夜勤事件
tT5kFjXCGM4	【アルティメットチキンホース】障害物競争という名の戦い【四人コラボ】	2020-04-10T08:57:19Z	https://i.ytimg.com/vi/tT5kFjXCGM4/default.jpg	Ultimate Chicken Horse
foyLU0KvAaI	【#にじワイテ人狼RPG】僕はしがないただの村人【メリッサ・キンレンカ/にじさんじ】	2020-04-09T09:02:33Z	https://i.ytimg.com/vi/foyLU0KvAaI/default.jpg	Minecraft
x2Q6yb5sbV8	【テニスの王子様】初めての学園祭【メリッサ・キンレンカ/にじさんじ】	2020-04-07T22:00:26Z	https://i.ytimg.com/vi/x2Q6yb5sbV8/default.jpg	テニスの王子様 ～学園祭の王子様～
qmSlV8O3Y2w	【サルゲッチュ３】つかまえる【メリッサ・キンレンカ/にじさんじ】	2020-04-08T02:26:50Z	https://i.ytimg.com/vi/qmSlV8O3Y2w/default.jpg	サルゲッチュ3
s9XJyUDZ2Ps	いろいろ記念とARK振り返り【メリッサ・キンレンカ/にじさんじ】	2020-04-07T10:31:04Z	https://i.ytimg.com/vi/s9XJyUDZ2Ps/default.jpg	
F_WRfP6MIOM	【どうぶつの森】めりかるゆき【メリッサ・キンレンカ/にじさんじ】	2020-04-04T15:55:52Z	https://i.ytimg.com/vi/F_WRfP6MIOM/default.jpg	あつまれ どうぶつの森
ldVwvgJE3Rc	【雑談】いろいろ改めて報告【メリッサ・キンレンカ/にじさんじ】	2020-04-01T12:28:43Z	https://i.ytimg.com/vi/ldVwvgJE3Rc/default.jpg	
hhXeNNxovSE	【オリジナルMV】haze / メリッサ・キンレンカ	2020-03-31T19:16:03Z	https://i.ytimg.com/vi/hhXeNNxovSE/default.jpg	
UQZe62sH19Y	【どうぶつの森】めりかる【メリッサ・キンレンカ/にじさんじ】	2020-03-29T12:37:14Z	https://i.ytimg.com/vi/UQZe62sH19Y/default.jpg	あつまれ どうぶつの森
A_m3hrx9_HM	【どうぶつの森＃5】あさもり！！！【メリッサ・キンレンカ/にじさんじ】	2020-03-26T22:37:16Z	https://i.ytimg.com/vi/A_m3hrx9_HM/default.jpg	あつまれ どうぶつの森
4_TkHoxgpeA	【二人雑談】フレンとメリー【メリッサ・キンレンカ/にじさんじ】	2020-03-26T11:27:27Z	https://i.ytimg.com/vi/4_TkHoxgpeA/default.jpg	
bIxwlpC2oYE	【VA-11 Hall-A＃２】あなたに贈るカクテルは【メリッサ・キンレンカ/にじさんじ】	2020-03-25T08:58:25Z	https://i.ytimg.com/vi/bIxwlpC2oYE/default.jpg	VA-11 Hall-A ヴァルハラ
rXSgadif9w4	【どうぶつの森＃4】日常【メリッサ・キンレンカ/にじさんじ】	2020-03-25T04:20:25Z	https://i.ytimg.com/vi/rXSgadif9w4/default.jpg	あつまれ どうぶつの森
bRVpH759UjI	【VA-11 Hall-A】あなたに贈るカクテルは【メリッサ・キンレンカ/にじさんじ】	2020-03-24T08:44:43Z	https://i.ytimg.com/vi/bRVpH759UjI/default.jpg	VA-11 Hall-A ヴァルハラ
ZAnjRZafMgE	【どうぶつの森＃3.5】休日日和2【メリッサ・キンレンカ/にじさんじ】	2020-03-22T13:57:45Z	https://i.ytimg.com/vi/ZAnjRZafMgE/default.jpg	あつまれ どうぶつの森
hBNA161owyA	【どうぶつの森＃3】休日日和【メリッサ・キンレンカ/にじさんじ】	2020-03-22T01:30:12Z	https://i.ytimg.com/vi/hBNA161owyA/default.jpg	あつまれ どうぶつの森
M6brd2J_zwo	【雑談】久々雑談のような気がする【メリッサ・キンレンカ/にじさんじ】	2020-03-21T10:20:58Z	https://i.ytimg.com/vi/M6brd2J_zwo/default.jpg	
CaFRAcUw1tk	【どうぶつの森＃２】初めての別荘【メリッサ・キンレンカ/にじさんじ】	2020-03-20T13:23:01Z	https://i.ytimg.com/vi/CaFRAcUw1tk/default.jpg	あつまれ どうぶつの森
Qb46Hy8ygeY	夜に駆ける/ メリッサ・キンレンカ Cover	2020-03-18T20:38:34Z	https://i.ytimg.com/vi/Qb46Hy8ygeY/default.jpg	
qL0gNiijP4A	【どうぶつの森】流されついた【メリッサ・キンレンカ/にじさんじ】	2020-03-19T15:24:25Z	https://i.ytimg.com/vi/qL0gNiijP4A/default.jpg	あつまれ どうぶつの森
sru-Wzh0Z_A	【Minecraft＃3】したく【メリッサ・キンレンカ/にじさんじ】	2020-03-18T08:46:39Z	https://i.ytimg.com/vi/sru-Wzh0Z_A/default.jpg	Minecraft
C23MRnMBWj0	【UNO】修学旅行にはUNOがしたい【4人コラボ】	2020-03-16T10:36:15Z	https://i.ytimg.com/vi/C23MRnMBWj0/default.jpg	UNO
UPYW67y5TgI	【Minecraft＃２】自炊【メリッサ・キンレンカ/にじさんじ】	2020-03-15T08:42:29Z	https://i.ytimg.com/vi/UPYW67y5TgI/default.jpg	Minecraft
j_2NbZhAVBU	【雑談】あさかつーー【メリッサ・キンレンカ/にじさんじ】	2020-03-12T13:34:30Z	https://i.ytimg.com/vi/j_2NbZhAVBU/default.jpg	
dUYCbuvDpOY	【返校 -Detention-＃3】学校から出たい【メリッサ・キンレンカ/にじさんじ】	2020-03-12T13:37:07Z	https://i.ytimg.com/vi/dUYCbuvDpOY/default.jpg	返校 -Detention-
x59s-jC82Rk	【Minecraft】旅するむらびと【メリッサ・キンレンカ/にじさんじ】	2020-03-12T04:33:34Z	https://i.ytimg.com/vi/x59s-jC82Rk/default.jpg	Minecraft
WHdVYEa4MMQ	【雑談】スパチャ読みつつはなす【メリッサ・キンレンカ/にじさんじ】	2020-03-09T20:32:05Z	https://i.ytimg.com/vi/WHdVYEa4MMQ/default.jpg	
WvLrH0lyJ_E	【記念】五万人ありがとう！！【メリッサ・キンレンカ/にじさんじ】	2020-03-09T10:17:52Z	https://i.ytimg.com/vi/WvLrH0lyJ_E/default.jpg	
PjvQcPl13ww	【GRIS#3】君と旅する【メリッサ・キンレンカ/にじさんじ】	2020-03-07T11:44:41Z	https://i.ytimg.com/vi/PjvQcPl13ww/default.jpg	GRIS
Nq1LOpAb1Vo	【雑談】あさごはんたべた？？【メリッサ・キンレンカ/にじさんじ】	2020-03-05T23:31:10Z	https://i.ytimg.com/vi/Nq1LOpAb1Vo/default.jpg	
pdAtgN0JTws	【GRIS#2】君と旅する【メリッサ・キンレンカ/にじさんじ】	2020-03-05T09:57:27Z	https://i.ytimg.com/vi/pdAtgN0JTws/default.jpg	GRIS
T-K2o57DynE	【GRIS】君と旅する【メリッサ・キンレンカ/にじさんじ】	2020-03-04T14:45:46Z	https://i.ytimg.com/vi/T-K2o57DynE/default.jpg	GRIS
lBDT9RhnPPs	【返校 -Detention-＃２】昔にもどる二人はメリカル【メリッサ・キンレンカ/にじさんじ】	2020-03-03T10:48:36Z	https://i.ytimg.com/vi/lBDT9RhnPPs/default.jpg	返校 -Detention-
Bd3RibpbON4	【雑談】一ヵ月だって！！！【メリッサ・キンレンカ/にじさんじ】	2020-03-02T08:30:26Z	https://i.ytimg.com/vi/Bd3RibpbON4/default.jpg	
aH0SdgEfoIc	エバ/ メリッサ・キンレンカ Cover	2020-02-29T16:37:06Z	https://i.ytimg.com/vi/aH0SdgEfoIc/default.jpg	
SSDZoydPwTw	【スプラトゥーン2】かるたちゃんと一緒【メリッサ・キンレンカ/にじさんじ】	2020-02-27T09:58:45Z	https://i.ytimg.com/vi/SSDZoydPwTw/default.jpg	スプラトゥーン2
xbPUsYtn-Yw	【返校 -Detention-】昔にもどる【メリッサ・キンレンカ/にじさんじ】	2020-02-26T16:24:50Z	https://i.ytimg.com/vi/xbPUsYtn-Yw/default.jpg	返校 -Detention-
NWRfbkPlYBc	【雑談】まよなか【メリッサ・キンレンカ/にじさんじ】	2020-02-23T15:19:17Z	https://i.ytimg.com/vi/NWRfbkPlYBc/default.jpg	
v9I2IKtXt9s	【スプラトゥーン２】イカした戦いしたいよな【にじさんじ】	2020-02-20T08:13:49Z	https://i.ytimg.com/vi/v9I2IKtXt9s/default.jpg	スプラトゥーン2
6pc6gi_AWTA	【雑談】おしゃべりするんか！？！？【メリッサ・キンレンカ/にじさんじ】	2020-02-20T04:51:44Z	https://i.ytimg.com/vi/6pc6gi_AWTA/default.jpg	
8pBUJxudwgk	【スプラトゥーン２】わちゃちゃちゃーー！戦い！【にじさんじ】	2020-02-18T12:36:53Z	https://i.ytimg.com/vi/8pBUJxudwgk/default.jpg	スプラトゥーン2
ss3q6oc7T44	【メイフ】おはなししようよ【にじさんじ】	2020-02-16T09:04:46Z	https://i.ytimg.com/vi/ss3q6oc7T44/default.jpg	
ICGhfhNHdVo	【はーとふる彼氏】恋バナしようぜ【メリッサ・キンレンカ/にじさんじ】	2020-02-12T15:39:21Z	https://i.ytimg.com/vi/ICGhfhNHdVo/default.jpg	はーとふる彼氏
mhCdeRKnzSo	【スパちゃよみ】おはようざつだん【メリッサ・キンレンカ/にじさんじ】	2020-02-12T01:18:39Z	https://i.ytimg.com/vi/mhCdeRKnzSo/default.jpg	
KVDWULxFgS8	【祝・収益化記念】宴だあああああああ！！【メリッサ・キンレンカ/にじさんじ】	2020-02-11T01:35:08Z	https://i.ytimg.com/vi/KVDWULxFgS8/default.jpg	
GQT3lN7ZfpY	【雑談】おしゃべりとか【メリッサ・キンレンカ/にじさんじ】	2020-02-09T23:22:04Z	https://i.ytimg.com/vi/GQT3lN7ZfpY/default.jpg	
97yYv3FgcxA	【スプラトゥーン２】ほのぼの【メリッサ・キンレンカ/にじさんじ】	2020-02-06T14:36:22Z	https://i.ytimg.com/vi/97yYv3FgcxA/default.jpg	スプラトゥーン2
mIv2WOy4njA	【テトリス９９】２０位台をまずは目指す【メリッサ・キンレンカ/にじさんじ】	2020-02-06T13:36:11Z	https://i.ytimg.com/vi/mIv2WOy4njA/default.jpg	TETRIS 99
u14sttT7cCM	【雑談】あさごはんはマシュマロ【メリッサ・キンレンカ/にじさんじ】	2020-02-05T21:43:15Z	https://i.ytimg.com/vi/u14sttT7cCM/default.jpg	
OY8hlLupKQM	【雑談】おしゃべりマシュマロ【メリッサ・キンレンカ/にじさんじ】	2020-02-03T14:02:11Z	https://i.ytimg.com/vi/OY8hlLupKQM/default.jpg	
1glOcK-oypU	【雑談】おしゃべりする【メリッサ・キンレンカ/にじさんじ】	2020-02-03T01:36:20Z	https://i.ytimg.com/vi/1glOcK-oypU/default.jpg	
V4wXm-C6QO0	【ゼルダの伝説ブレスオブザワイルド】行き当たりばったり一人旅【メリッサ・キンレンカ/にじさんじ】	2020-02-01T22:07:45Z	https://i.ytimg.com/vi/V4wXm-C6QO0/default.jpg	ゼルダの伝説 ブレス オブ ザ ワイルド
H9vB3NazvEc	【雑談】マシュマロたべ【にじさんじ/メリッサ・キンレンカ】	2020-02-01T22:03:47Z	https://i.ytimg.com/vi/H9vB3NazvEc/default.jpg	
32-LvptsjsI	【初配信】 初めまして！メリッサ・キンレンカです！【にじさんじ】	2020-02-01T07:44:55Z	https://i.ytimg.com/vi/32-LvptsjsI/default.jpg	
VGVBwqj90ZI	[他チャンネル] 【#メイフ 初コラボ】STAGE1 画伯 が 生まれた日【にじさんじ/イブラヒム】	2020-02-08T12:21:26Z	https://i.ytimg.com/vi/VGVBwqj90ZI/default.jpg	あつまれ！おえかきの森
koIOHhhUdDI	[他チャンネル] 【Neverending Nightmares】オカルト大好きな3人で精神世界を彷徨いながら、悪夢の正体に迫るのだ！！【夢月ロア/ましろ/メリッサ・キンレンカ】	2020-05-07T14:24:47Z	https://i.ytimg.com/vi/koIOHhhUdDI/default.jpg	Neverending Nightmares
_9AoKlfRoBs	[他チャンネル] 【Overcooked! 2】天才料理人の三人でどたばたクッキング！【イブラヒム/フレン・E・ルスタリオ/メリッサ・キンレンカ】	2020-04-13T12:31:44Z	https://i.ytimg.com/vi/_9AoKlfRoBs/default.jpg	Overcooked 2
0k6Q9tZBCW0	[他チャンネル] 【#メイフ コラボ】筏物語　まよいマイマイ【にじさんじ/イブラヒム】	2020-02-14T17:11:12Z	https://i.ytimg.com/vi/0k6Q9tZBCW0/default.jpg	Raft Survival
eolL1M_Zdiw	【ポケモンスナップ】誕生日に思い出作りは必須【メリッサ・キンレンカ/にじさんじ】	2021-05-10T16:46:05Z	https://i.ytimg.com/vi/eolL1M_Zdiw/default.jpg	New ポケモンスナップ
VYhn67QZrDQ	【NUTS】リスをおうわよ【メリッサ・キンレンカ/にじさんじ】	2021-05-12T22:00:00Z	https://i.ytimg.com/vi/VYhn67QZrDQ/default_live.jpg	NUTS
Xuqkfjvvsp0	【Detroit: Become Human】完全初見もうじき終わるやもしれん【メリッサ・キンレンカ/にじさんじ】	2021-05-13T13:00:00Z	https://i.ytimg.com/vi/Xuqkfjvvsp0/default_live.jpg	Detroit: Become Human